,Concept(BoW)
SantaMariadellaPace&SantaMariadellaPace,0.4286046326160431
SantaMariadellaPace&SantaMariadellaPace,0.5648178458213806
SantaMariadellaPace&SantaMariadellaPace,0.20555514097213745
SantaMariadellaPace&SantaMariadellaPace,0.3520294725894928
SantaMariadellaPace&SantaMariadellaPace,0.41473594307899475
SantaMariadellaPace&SantaMariadellaPace,0.44098564982414246
SantaMariadellaPace&SantaMariadellaPace,0.20368656516075134
SantaMariadellaPace&SantaMariadellaPace,0.39527204632759094
SantaMariadellaPace&SantaMariadellaPace,0.35820505023002625
SantaMariadellaPace&SantaMariadellaPace,0.4408681094646454
SantaMariadellaPace&SantaMariadellaPace,0.4783434271812439
SantaMariadellaPace&SantaMariadellaPace,0.2610272467136383
SantaMariadellaPace&SantaMariadellaPace,0.5285565257072449
SantaMariadellaPace&SantaMariadellaPace,0.5136276483535767
SantaMariadellaPace&SantaMariadellaPace,0.3023626208305359
SantaMariadellaPace&SantaMariadellaPace,0.10372640192508698
SantaMariadellaPace&SantaMariadellaPace,0.1064152643084526
SantaMariadellaPace&SantaMariadellaPace,0.15888552367687225
SantaMariadellaPace&SantaMariadellaPace,0.1693498194217682
SantaMariadellaPace&SantaMariadellaPace,0.2646942138671875
SantaMariadellaPace&SantaMariadellaPace,0.2375367134809494
SantaMariadellaPace&SantaMariadellaPace,0.21461071074008942
SantaMariadellaPace&SantaMariadellaPace,0.34570008516311646
SantaMariadellaPace&SantaMariadellaPace,0.4152856767177582
SantaMariadellaPace&SantaMariadellaPace,0.31727030873298645
SantaMariadellaPace&SantaMariadellaPace,0.37058159708976746
SantaMariadellaPace&SantaMariadellaPace,0.33644604682922363
SantaMariadellaPace&SantaMariadellaPace,0.24597753584384918
SantaMariadellaPace&SantaMariadellaPace,0.24027006328105927
SantaMariadellaPace&SantaMariadellaPace,0.10610315948724747
SantaMariadellaPace&SantaMariadellaPace,0.27167779207229614
SantaMariadellaPace&SantaMariadellaPace,0.29096829891204834
SantaMariadellaPace&SantaMariadellaPace,0.1568150520324707
SantaMariadellaPace&SantaMariadellaPace,0.20979928970336914
SantaMariadellaPace&SantaMariadellaPace,0.17945390939712524
SantaMariadellaPace&SantaMariadellaPace,0.2548646032810211
SantaMariadellaPace&SantaMariadellaPace,0.3183450698852539
SantaMariadellaPace&SantaMariadellaPace,0.27107614278793335
SantaMariadellaPace&SantaMariadellaPace,0.2661482095718384
SantaMariadellaPace&SantaMariadellaPace,0.3530150353908539
SantaMariadellaPace&SantaMariadellaPace,0.3856509029865265
SantaMariadellaPace&SantaMariadellaPace,0.264180064201355
SantaMariadellaPace&SantaMariadellaPace,0.2860375642776489
SantaMariadellaPace&SantaMariadellaPace,0.28435179591178894
SantaMariadellaPace&SantaMariadellaPace,0.28725749254226685
SantaMariadellaPace&SantaMariadellaPace,0.18996918201446533
SantaMariadellaPace&SantaMariadellaPace,0.2598367929458618
SantaMariadellaPace&SantaMariadellaPace,0.015042182058095932
SantaMariadellaPace&SantaMariadellaPace,0.13605694472789764
SantaMariadellaPace&SantaMariadellaPace,0.18811152875423431
SantaMariadellaPace&SantaMariadellaPace,0.1376008242368698
SantaMariadellaPace&SantaMariadellaPace,0.22026824951171875
SantaMariadellaPace&SantaMariadellaPace,0.28474438190460205
SantaMariadellaPace&SantaMariadellaPace,0.2052706927061081
SantaMariadellaPace&SantaMariadellaPace,0.35804393887519836
SantaMariadellaPace&SantaMariadellaPace,0.2569189965724945
SantaMariadellaPace&SantaMariadellaPace,0.2543865740299225
SantaMariadellaPace&SantaMariadellaPace,0.40677720308303833
SantaMariadellaPace&SantaMariadellaPace,0.32276806235313416
SantaMariadellaPace&SantaMariadellaPace,0.16484129428863525
SantaMariadellaPace&SantaMariadellaPace,0.1753968596458435
SantaMariadellaPace&SantaMariadellaPace,0.23140014708042145
SantaMariadellaPace&SantaMariadellaPace,0.3106030225753784
SantaMariadellaPace&SantaMariadellaPace,0.17648006975650787
SantaMariadellaPace&SantaMariadellaPace,0.16187287867069244
SantaMariadellaPace&SantaMariadellaPace,-0.06884153932332993
SantaMariadellaPace&SantaMariadellaPace,0.14981353282928467
SantaMariadellaPace&SantaMariadellaPace,0.26945045590400696
SantaMariadellaPace&SantaMariadellaPace,0.19973136484622955
SantaMariadellaPace&SantaMariadellaPace,0.06291119754314423
SantaMariadellaPace&SantaMariadellaPace,0.27119097113609314
SantaMariadellaPace&SantaMariadellaPace,0.25545087456703186
SantaMariadellaPace&SantaMariadellaPace,0.19383545219898224
SantaMariadellaPace&SantaMariadellaPace,0.1363806277513504
SantaMariadellaPace&SantaMariadellaPace,0.2707466185092926
SantaMariadellaPace&SantaMariadellaPace,0.24867504835128784
SantaMariadellaPace&SantaMariadellaPace,0.17964117228984833
SantaMariadellaPace&SantaMariadellaPace,0.18506672978401184
SantaMariadellaPace&SantaMariadellaPace,0.2832200825214386
SantaMariadellaPace&SantaMariadellaPace,0.20844148099422455
SantaMariadellaPace&SantaMariadellaPace,0.13465748727321625
SantaMariadellaPace&SantaMariadellaPace,0.0460033118724823
SantaMariadellaPace&SantaMariadellaPace,0.16742223501205444
SantaMariadellaPace&SantaMariadellaPace,0.2506996691226959
SantaMariadellaPace&SantaMariadellaPace,0.21145270764827728
SantaMariadellaPace&SantaMariadellaPace,0.11297483742237091
SantaMariadellaPace&SantaMariadellaPace,0.12465903162956238
SantaMariadellaPace&SantaMariadellaPace,0.17943385243415833
SantaMariadellaPace&SantaMariadellaPace,0.28591230511665344
SantaMariadellaPace&SantaMariadellaPace,0.12639927864074707
SantaMariadellaPace&SantaMariadellaPace,0.19727714359760284
SantaMariadellaPace&SantaMariadellaPace,0.18269120156764984
SantaMariadellaPace&SantaMariadellaPace,0.25890597701072693
SantaMariadellaPace&SantaMariadellaPace,0.15139366686344147
SantaMariadellaPace&SantaMariadellaPace,0.2236567735671997
SantaMariadellaPace&SantaMariadellaPace,0.1379687488079071
SantaMariadellaPace&SantaMariadellaPace,0.12935075163841248
SantaMariadellaPace&SantaMariadellaPace,0.11732751876115799
SantaMariadellaPace&SantaMariadellaPace,0.1285252571105957
SantaMariadellaPace&SantaMariadellaPace,0.25745612382888794
SantaMariadellaPace&SantaMariadellaPace,0.04499039053916931
SantaMariadellaPace&SantaMariadellaPace,0.18824627995491028
SantaMariadellaPace&SantaMariadellaPace,0.17495784163475037
SantaMariadellaPace&SantaMariadellaPace,0.24253056943416595
SantaMariadellaPace&SantaMariadellaPace,0.19357511401176453
SantaMariadellaPace&SantaMariadellaPace,0.19268056750297546
SantaMariadellaPace&SantaMariadellaPace,0.207571342587471
SantaMariadellaPace&SantaMariadellaPace,0.1900414526462555
SantaMariadellaPace&SantaMariadellaPace,0.1350335329771042
SantaMariadellaPace&SantaMariadellaPace,0.1011049821972847
SantaMariadellaPace&SantaMariadellaPace,0.16027088463306427
ChateaudeMaisons&ChurchGesu,0.2521086037158966
ChateaudeMaisons&SanCarloalleQuattroFontane,0.20758211612701416
ChateaudeMaisons&VauxleVicomte,0.6503604054450989
ChurchGesu&SanCarloalleQuattroFontane,0.46099498867988586
ChurchGesu&VauxleVicomte,0.19069425761699677
SanCarloalleQuattroFontane&VauxleVicomte,0.20016148686408997
VauxleVicomte&VauxleVicomte,0.3193739354610443
VauxleVicomte&VauxleVicomte,0.5397260189056396
VauxleVicomte&VauxleVicomte,0.23907242715358734
VauxleVicomte&VauxleVicomte,0.32731810212135315
VauxleVicomte&VauxleVicomte,0.11842610687017441
VauxleVicomte&VauxleVicomte,0.1984615921974182
VauxleVicomte&VauxleVicomte,0.13845112919807434
VauxleVicomte&VauxleVicomte,0.24384528398513794
VauxleVicomte&VauxleVicomte,0.16062137484550476
VauxleVicomte&VauxleVicomte,0.1274128407239914
VauxleVicomte&VauxleVicomte,0.20512579381465912
VauxleVicomte&VauxleVicomte,0.2530428469181061
VauxleVicomte&VauxleVicomte,0.38384076952934265
VauxleVicomte&VauxleVicomte,0.5557302236557007
VauxleVicomte&VauxleVicomte,0.38122299313545227
VauxleVicomte&VauxleVicomte,0.3180544674396515
VauxleVicomte&VauxleVicomte,0.41867876052856445
VauxleVicomte&VauxleVicomte,0.5222356915473938
VauxleVicomte&VauxleVicomte,0.5976743102073669
VauxleVicomte&VauxleVicomte,0.3204687535762787
VauxleVicomte&VauxleVicomte,0.2514975965023041
VauxleVicomte&VauxleVicomte,0.21892049908638
VauxleVicomte&VauxleVicomte,0.1509012132883072
VauxleVicomte&VauxleVicomte,0.2574661374092102
VauxleVicomte&VauxleVicomte,0.24226942658424377
VauxleVicomte&VauxleVicomte,0.23097127676010132
VauxleVicomte&VauxleVicomte,0.13814909756183624
VauxleVicomte&VauxleVicomte,0.1571645885705948
VauxleVicomte&VauxleVicomte,0.3044697344303131
VauxleVicomte&VauxleVicomte,0.45029449462890625
VauxleVicomte&VauxleVicomte,0.4371561110019684
VauxleVicomte&VauxleVicomte,0.3028649687767029
VauxleVicomte&VauxleVicomte,0.3753201961517334
VauxleVicomte&VauxleVicomte,0.32757166028022766
VauxleVicomte&VauxleVicomte,0.47641420364379883
VauxleVicomte&VauxleVicomte,0.4257601797580719
VauxleVicomte&VauxleVicomte,0.10508930683135986
VauxleVicomte&VauxleVicomte,0.24107611179351807
VauxleVicomte&VauxleVicomte,0.1798153519630432
VauxleVicomte&VauxleVicomte,0.20889632403850555
VauxleVicomte&VauxleVicomte,0.04772990196943283
VauxleVicomte&VauxleVicomte,0.11249306052923203
VauxleVicomte&VauxleVicomte,0.18743900954723358
VauxleVicomte&VauxleVicomte,0.19983644783496857
VauxleVicomte&VauxleVicomte,0.28544729948043823
VauxleVicomte&VauxleVicomte,0.1915958970785141
VauxleVicomte&VauxleVicomte,0.44382816553115845
VauxleVicomte&VauxleVicomte,0.46755579113960266
VauxleVicomte&VauxleVicomte,0.39594557881355286
VauxleVicomte&VauxleVicomte,0.14225266873836517
VauxleVicomte&VauxleVicomte,0.2446633279323578
VauxleVicomte&VauxleVicomte,0.4475838243961334
VauxleVicomte&VauxleVicomte,0.2927132844924927
VauxleVicomte&VauxleVicomte,0.2134425938129425
VauxleVicomte&VauxleVicomte,0.11816424131393433
VauxleVicomte&VauxleVicomte,0.1922900676727295
VauxleVicomte&VauxleVicomte,0.14737245440483093
VauxleVicomte&VauxleVicomte,0.12350330501794815
VauxleVicomte&VauxleVicomte,-0.006239905487746
VauxleVicomte&VauxleVicomte,0.1524500697851181
VauxleVicomte&VauxleVicomte,0.27099958062171936
VauxleVicomte&VauxleVicomte,0.09163326770067215
VauxleVicomte&VauxleVicomte,0.2342703640460968
VauxleVicomte&VauxleVicomte,0.33042049407958984
VauxleVicomte&VauxleVicomte,0.14624552428722382
VauxleVicomte&VauxleVicomte,0.4274701178073883
VauxleVicomte&VauxleVicomte,0.18579520285129547
VauxleVicomte&VauxleVicomte,0.2261844426393509
VauxleVicomte&VauxleVicomte,0.19629234075546265
VauxleVicomte&VauxleVicomte,0.23918753862380981
VauxleVicomte&VauxleVicomte,0.10352668911218643
VauxleVicomte&VauxleVicomte,0.1496821790933609
VauxleVicomte&VauxleVicomte,0.11172311007976532
VauxleVicomte&VauxleVicomte,0.08577752113342285
VauxleVicomte&VauxleVicomte,0.0029824210796505213
VauxleVicomte&VauxleVicomte,0.12427493184804916
VauxleVicomte&VauxleVicomte,0.08672339469194412
VauxleVicomte&VauxleVicomte,0.4528391659259796
VauxleVicomte&VauxleVicomte,0.21737824380397797
VauxleVicomte&VauxleVicomte,0.1568678617477417
VauxleVicomte&VauxleVicomte,0.3625682294368744
VauxleVicomte&VauxleVicomte,0.20511077344417572
VauxleVicomte&VauxleVicomte,0.2298218309879303
VauxleVicomte&VauxleVicomte,0.22834886610507965
VauxleVicomte&VauxleVicomte,0.15663816034793854
VauxleVicomte&VauxleVicomte,0.07677984982728958
VauxleVicomte&VauxleVicomte,0.18358813226222992
VauxleVicomte&VauxleVicomte,0.1794976145029068
VauxleVicomte&VauxleVicomte,0.142151340842247
VauxleVicomte&VauxleVicomte,0.13001751899719238
VauxleVicomte&VauxleVicomte,0.15272299945354462
VauxleVicomte&VauxleVicomte,0.09812802821397781
VauxleVicomte&VauxleVicomte,0.31589192152023315
VauxleVicomte&VauxleVicomte,0.2508659362792969
VauxleVicomte&VauxleVicomte,0.14667877554893494
VauxleVicomte&VauxleVicomte,0.2711166739463806
Amalienburg&HoteldeSoubise,0.22698694467544556
Amalienburg&LinderhofPalace,0.4589221477508545
Amalienburg&Sanssouci,0.3663144111633301
HoteldeSoubise&LinderhofPalace,0.24772638082504272
HoteldeSoubise&Sanssouci,0.3737686276435852
LinderhofPalace&Sanssouci,0.32731977105140686
Sanssouci&Sanssouci,0.2344818115234375
Sanssouci&Sanssouci,0.3827943503856659
Sanssouci&Sanssouci,0.32760101556777954
Sanssouci&Sanssouci,0.4470927119255066
Sanssouci&Sanssouci,0.31501221656799316
Sanssouci&Sanssouci,0.4821893274784088
Sanssouci&Sanssouci,0.4434203505516052
Sanssouci&Sanssouci,0.23515507578849792
Sanssouci&Sanssouci,0.21077191829681396
Sanssouci&Sanssouci,0.3357998728752136
Sanssouci&Sanssouci,0.25948426127433777
Sanssouci&Sanssouci,0.40752899646759033
Sanssouci&Sanssouci,0.22622595727443695
Sanssouci&Sanssouci,0.38061195611953735
Sanssouci&Sanssouci,0.30579811334609985
Sanssouci&Sanssouci,0.47712159156799316
Sanssouci&Sanssouci,0.3588510751724243
Sanssouci&Sanssouci,0.383071631193161
Sanssouci&Sanssouci,0.3678351640701294
Sanssouci&Sanssouci,0.4290960431098938
Sanssouci&Sanssouci,0.2638431191444397
Sanssouci&Sanssouci,0.21198447048664093
Sanssouci&Sanssouci,0.3288920223712921
Sanssouci&Sanssouci,0.4283505082130432
Sanssouci&Sanssouci,0.2735789120197296
Sanssouci&Sanssouci,0.3358452022075653
Sanssouci&Sanssouci,0.3295060098171234
Sanssouci&Sanssouci,0.34024277329444885
Sanssouci&Sanssouci,0.26658180356025696
Sanssouci&Sanssouci,0.3142276704311371
Sanssouci&Sanssouci,0.2919304370880127
Sanssouci&Sanssouci,0.3979257047176361
Sanssouci&Sanssouci,0.35954993963241577
Sanssouci&Sanssouci,0.3199579417705536
Sanssouci&Sanssouci,0.3447156548500061
Sanssouci&Sanssouci,0.26488029956817627
Sanssouci&Sanssouci,0.32990801334381104
Sanssouci&Sanssouci,0.10270556807518005
Sanssouci&Sanssouci,0.19179463386535645
Sanssouci&Sanssouci,0.3002662658691406
Sanssouci&Sanssouci,0.3512183129787445
Sanssouci&Sanssouci,0.3859456777572632
Sanssouci&Sanssouci,0.20439516007900238
Sanssouci&Sanssouci,0.217532217502594
Sanssouci&Sanssouci,0.358555406332016
Sanssouci&Sanssouci,0.33426159620285034
Sanssouci&Sanssouci,0.1987229883670807
Sanssouci&Sanssouci,0.2907399833202362
Sanssouci&Sanssouci,0.09107634425163269
Sanssouci&Sanssouci,0.4050825536251068
Sanssouci&Sanssouci,0.15040281414985657
Sanssouci&Sanssouci,0.13752079010009766
Sanssouci&Sanssouci,0.1665346622467041
Sanssouci&Sanssouci,0.37736836075782776
Sanssouci&Sanssouci,0.22176986932754517
Sanssouci&Sanssouci,0.25829583406448364
Sanssouci&Sanssouci,0.22025930881500244
Sanssouci&Sanssouci,0.36149686574935913
Sanssouci&Sanssouci,0.21815301477909088
Sanssouci&Sanssouci,0.16735850274562836
Sanssouci&Sanssouci,0.1583314687013626
Sanssouci&Sanssouci,0.3214585483074188
Sanssouci&Sanssouci,0.14081591367721558
Sanssouci&Sanssouci,0.1996273398399353
Sanssouci&Sanssouci,0.20210880041122437
Sanssouci&Sanssouci,0.09311104565858841
Sanssouci&Sanssouci,0.15551361441612244
Sanssouci&Sanssouci,0.3743746280670166
Sanssouci&Sanssouci,0.25132137537002563
Sanssouci&Sanssouci,0.20563334226608276
Sanssouci&Sanssouci,0.08333786576986313
Sanssouci&Sanssouci,0.23998472094535828
Sanssouci&Sanssouci,0.19912269711494446
Sanssouci&Sanssouci,0.18272218108177185
Sanssouci&Sanssouci,0.10697123408317566
Sanssouci&Sanssouci,0.43803560733795166
Sanssouci&Sanssouci,0.17797261476516724
Sanssouci&Sanssouci,0.08826947957277298
Sanssouci&Sanssouci,0.12446325272321701
Sanssouci&Sanssouci,0.28019699454307556
CasaBatllo&CastelBeranger,0.5345062017440796
CasaBatllo&HotelTassel,0.3970392048358917
CasaBatllo&SecessionBulding,0.23864774405956268
CastelBeranger&HotelTassel,0.5698344707489014
CastelBeranger&SecessionBulding,0.37760424613952637
HotelTassel&SecessionBulding,0.3699171245098114
SecessionBulding&SecessionBulding,0.2822667062282562
SecessionBulding&SecessionBulding,0.25814083218574524
SecessionBulding&SecessionBulding,0.4978467524051666
SecessionBulding&SecessionBulding,0.3745618164539337
SecessionBulding&SecessionBulding,0.4050607681274414
SecessionBulding&SecessionBulding,0.4373028576374054
SecessionBulding&SecessionBulding,0.4693569540977478
SecessionBulding&SecessionBulding,0.4515405595302582
SecessionBulding&SecessionBulding,0.42542997002601624
SecessionBulding&SecessionBulding,0.3633177578449249
SecessionBulding&SecessionBulding,0.5078099966049194
SecessionBulding&SecessionBulding,0.43286919593811035
SecessionBulding&SecessionBulding,0.3677901327610016
SecessionBulding&SecessionBulding,0.32167088985443115
SecessionBulding&SecessionBulding,0.39192697405815125
SecessionBulding&SecessionBulding,0.3995125889778137
SecessionBulding&SecessionBulding,0.3941318392753601
SecessionBulding&SecessionBulding,0.19998016953468323
SecessionBulding&SecessionBulding,0.08302340656518936
SecessionBulding&SecessionBulding,0.3383059501647949
SecessionBulding&SecessionBulding,0.4079102873802185
SecessionBulding&SecessionBulding,0.2450181096792221
SecessionBulding&SecessionBulding,0.18829070031642914
SecessionBulding&SecessionBulding,0.39619287848472595
SecessionBulding&SecessionBulding,0.335371196269989
SecessionBulding&SecessionBulding,0.2715187072753906
SecessionBulding&SecessionBulding,0.20920932292938232
SecessionBulding&SecessionBulding,0.4828263521194458
SecessionBulding&SecessionBulding,0.4531920850276947
SecessionBulding&SecessionBulding,0.46686026453971863
SecessionBulding&SecessionBulding,0.26628464460372925
SecessionBulding&SecessionBulding,0.3435328006744385
SecessionBulding&SecessionBulding,0.2165175974369049
SecessionBulding&SecessionBulding,0.3397982716560364
SecessionBulding&SecessionBulding,0.13366791605949402
SecessionBulding&SecessionBulding,0.2648980915546417
SecessionBulding&SecessionBulding,0.22637881338596344
SecessionBulding&SecessionBulding,0.4287399649620056
SecessionBulding&SecessionBulding,0.1539790779352188
SecessionBulding&SecessionBulding,0.31037354469299316
SecessionBulding&SecessionBulding,0.21876327693462372
SecessionBulding&SecessionBulding,0.4695131182670593
SecessionBulding&SecessionBulding,0.23427864909172058
SecessionBulding&SecessionBulding,0.3136588931083679
SecessionBulding&SecessionBulding,0.19873973727226257
SecessionBulding&SecessionBulding,0.42331692576408386
SecessionBulding&SecessionBulding,0.18850134313106537
SecessionBulding&SecessionBulding,0.2814842760562897
SecessionBulding&SecessionBulding,0.3291137218475342
SecessionBulding&SecessionBulding,0.2254028171300888
SecessionBulding&SecessionBulding,0.2999759018421173
SecessionBulding&SecessionBulding,0.22653891146183014
SecessionBulding&SecessionBulding,0.2868553400039673
SecessionBulding&SecessionBulding,0.19594889879226685
SecessionBulding&SecessionBulding,0.18777351081371307
SecessionBulding&SecessionBulding,0.3069831430912018
SecessionBulding&SecessionBulding,0.45460712909698486
SecessionBulding&SecessionBulding,0.22090886533260345
SecessionBulding&SecessionBulding,0.3302593231201172
SecessionBulding&SecessionBulding,0.3004591763019562
SecessionBulding&SecessionBulding,0.27079281210899353
SecessionBulding&SecessionBulding,0.17428267002105713
SecessionBulding&SecessionBulding,0.2622429132461548
SecessionBulding&SecessionBulding,0.45753681659698486
Bergpolderflat&FagusFactory,0.381449431180954
Bergpolderflat&Tugendhat,0.42572885751724243
Bergpolderflat&Zonnestraal,0.4396287500858307
FagusFactory&Tugendhat,0.35914474725723267
FagusFactory&Zonnestraal,0.31216955184936523
Tugendhat&Zonnestraal,0.44647347927093506
Zonnestraal&Zonnestraal,0.3721563518047333
Zonnestraal&Zonnestraal,0.3008643686771393
Zonnestraal&Zonnestraal,0.29208964109420776
Zonnestraal&Zonnestraal,0.5322297811508179
Zonnestraal&Zonnestraal,0.36335381865501404
Zonnestraal&Zonnestraal,0.3157760202884674
Zonnestraal&Zonnestraal,0.2548348009586334
Zonnestraal&Zonnestraal,0.29796120524406433
Zonnestraal&Zonnestraal,0.4586241841316223
Zonnestraal&Zonnestraal,0.31446799635887146
Zonnestraal&Zonnestraal,0.3286943733692169
Zonnestraal&Zonnestraal,0.4509016275405884
Zonnestraal&Zonnestraal,0.35384461283683777
Zonnestraal&Zonnestraal,0.26902392506599426
Zonnestraal&Zonnestraal,0.3580189347267151
Zonnestraal&Zonnestraal,0.4596231281757355
Zonnestraal&Zonnestraal,0.131582573056221
Zonnestraal&Zonnestraal,0.530295193195343
Zonnestraal&Zonnestraal,0.4710214138031006
Zonnestraal&Zonnestraal,0.3142222464084625
Zonnestraal&Zonnestraal,0.22914662957191467
Zonnestraal&Zonnestraal,0.3924088180065155
Zonnestraal&Zonnestraal,0.31390580534935
Zonnestraal&Zonnestraal,0.2149215191602707
Zonnestraal&Zonnestraal,0.14893561601638794
Zonnestraal&Zonnestraal,0.4424460530281067
Zonnestraal&Zonnestraal,0.21987411379814148
Zonnestraal&Zonnestraal,0.37095463275909424
Zonnestraal&Zonnestraal,0.2528599202632904
Zonnestraal&Zonnestraal,0.5303203463554382
Zonnestraal&Zonnestraal,0.37558189034461975
Zonnestraal&Zonnestraal,0.23826590180397034
Zonnestraal&Zonnestraal,0.40535297989845276
Zonnestraal&Zonnestraal,0.11872758716344833
Zonnestraal&Zonnestraal,0.323081374168396
Zonnestraal&Zonnestraal,0.3563324511051178
Zonnestraal&Zonnestraal,0.2714987099170685
Zonnestraal&Zonnestraal,0.055142711848020554
Zonnestraal&Zonnestraal,0.1198463886976242
Zonnestraal&Zonnestraal,0.336673766374588
Zonnestraal&Zonnestraal,0.3749602138996124
Zonnestraal&Zonnestraal,0.25369730591773987
Zonnestraal&Zonnestraal,0.35627418756484985
Zonnestraal&Zonnestraal,0.3525882959365845
Zonnestraal&Zonnestraal,0.43546730279922485
Zonnestraal&Zonnestraal,0.14349007606506348
Zonnestraal&Zonnestraal,0.21085737645626068
Zonnestraal&Zonnestraal,0.3766346871852875
Chilehaus&EinsteinTower,0.395891398191452
Chilehaus&Goetheanum,0.3049077093601227
Chilehaus&HetSchip,0.32915055751800537
EinsteinTower&Goetheanum,0.27290448546409607
EinsteinTower&HetSchip,0.2246648073196411
Goetheanum&HetSchip,0.18066951632499695
HetSchip&HetSchip,0.2704329192638397
HetSchip&HetSchip,0.44371211528778076
HetSchip&HetSchip,0.23076127469539642
HetSchip&HetSchip,0.32673144340515137
HetSchip&HetSchip,0.19841398298740387
HetSchip&HetSchip,0.31047114729881287
HetSchip&HetSchip,0.14689914882183075
HetSchip&HetSchip,0.26318246126174927
HetSchip&HetSchip,0.043008048087358475
HetSchip&HetSchip,0.28327006101608276
HetSchip&HetSchip,0.23888792097568512
HetSchip&HetSchip,0.1871688961982727
HetSchip&HetSchip,0.2642878293991089
HetSchip&HetSchip,0.5364493727684021
HetSchip&HetSchip,0.41440126299858093
HetSchip&HetSchip,0.473733514547348
HetSchip&HetSchip,0.3407527506351471
HetSchip&HetSchip,0.2134726494550705
HetSchip&HetSchip,0.33228155970573425
HetSchip&HetSchip,0.44433698058128357
HetSchip&HetSchip,0.2260080724954605
HetSchip&HetSchip,0.21671172976493835
HetSchip&HetSchip,0.2240055352449417
HetSchip&HetSchip,0.41532355546951294
HetSchip&HetSchip,0.10620645433664322
HetSchip&HetSchip,0.06433356553316116
HetSchip&HetSchip,0.1692829430103302
HetSchip&HetSchip,0.29015278816223145
HetSchip&HetSchip,0.5447037816047668
HetSchip&HetSchip,0.19061921536922455
HetSchip&HetSchip,0.24170036613941193
HetSchip&HetSchip,0.2724146544933319
EquitableBuilding&Glaspaleis,0.2947837710380554
EquitableBuilding&Kiefhoek,0.13893897831439972
EquitableBuilding&SeagramBuilding,0.35149461030960083
Glaspaleis&Kiefhoek,0.46711722016334534
Glaspaleis&SeagramBuilding,0.3255798816680908
Kiefhoek&SeagramBuilding,0.14087419211864471
SeagramBuilding&SeagramBuilding,0.21321788430213928
SeagramBuilding&SeagramBuilding,0.20829077064990997
SeagramBuilding&SeagramBuilding,0.12086385488510132
SeagramBuilding&SeagramBuilding,0.14107967913150787
SeagramBuilding&SeagramBuilding,0.39882880449295044
SeagramBuilding&SeagramBuilding,0.19138601422309875
SeagramBuilding&SeagramBuilding,0.2620048224925995
SeagramBuilding&SeagramBuilding,0.3602537512779236
SeagramBuilding&SeagramBuilding,0.3982204496860504
SeagramBuilding&SeagramBuilding,-0.01849597692489624
SeagramBuilding&SeagramBuilding,0.132991760969162
SeagramBuilding&SeagramBuilding,0.2637527883052826
SeagramBuilding&SeagramBuilding,0.3446626663208008
SeagramBuilding&SeagramBuilding,0.2992939054965973
SeagramBuilding&SeagramBuilding,0.24843242764472961
SeagramBuilding&SeagramBuilding,0.23925180733203888
AntwerpPortHouse&CctvHeadquarter,0.2639264762401581
AntwerpPortHouse&GuggenheimMuseum,0.30915316939353943
AntwerpPortHouse&JewishMuseum,0.2998923361301422
CctvHeadquarter&GuggenheimMuseum,0.17042365670204163
CctvHeadquarter&JewishMuseum,0.18112924695014954
GuggenheimMuseum&JewishMuseum,0.39512166380882263
